,price,bedroom,bathroom,sqm,developer,built_year,district,luxuary,public,BRT_distance,BTS_distance,MRT_distance,APL_distance,feature
2077,8200000,1,1,55,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2013,Bang Rak,0,0,no,420,no,no,"['pool', 'security', 'car park', 'fitness']"
2078,6500000,1,1,33,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,1,1,no,960,410,no,"['pool', 'Mini-Mart', 'sauna', 'security', 'car park', 'fitness']"
2079,17500000,1,1,56,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2018,Bang Rak,1,0,no,no,540,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
2080,10800000,1,1,60,no,2011,Bang Rak,1,0,no,330,no,no,"['pool', 'security', 'Jacuzzi', 'fitness']"
2081,6035000,2,2,56,no,2014,Bang Rak,0,0,430,170,no,no,['balcony']
2082,8570000,2,2,65,no,2016,Bang Rak,1,0,no,640,300,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
2083,6600000,1,1,34,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,1,1,no,960,410,no,"['pool', 'Mini-Mart', 'sauna', 'security', 'car park', 'fitness']"
2084,15200000,2,2,71,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,2,2,no,480,no,no,"['pool', 'sauna', 'Library', 'security', 'Lounge', 'Jacuzzi', 'car park', 'fitness']"
2085,16480000,1,1,66,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2005,Bang Rak,0,0,no,530,420,no,['Air-Conditioning']
2086,18700000,2,2,89,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2012,Bang Rak,0,0,no,560,560,no,"['view', 'security', 'car park']"
2087,11500000,2,1,69,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2020,Bang Rak,4,1,no,440,no,no,"['pool', 'Sky Lounge', 'sauna', 'security', 'Jacuzzi', 'fitness', 'Playground']"
2088,6416000,1,1,35,no,2014,Bang Rak,0,0,430,170,no,no,['balcony']
2089,5560000,1,1,34,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2013,Bang Rak,0,0,no,200,no,no,"['pool', 'security', 'car park', 'fitness']"
2090,6692000,2,2,56,no,2014,Bang Rak,0,0,430,170,no,no,['balcony']
2091,74391566,2,3,191,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,no,210,no,no,"['pool', 'security', 'car park', 'fitness']"
2092,109329690,2,2,217,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,no,210,no,no,"['pool', 'security', 'car park', 'fitness']"
2093,4800000,1,1,39,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2010,Bang Rak,0,0,no,310,no,no,"['pool', 'security', 'fitness']"
2094,7045000,2,2,56,no,2014,Bang Rak,0,0,430,170,no,no,['balcony']
2095,85000000,2,3,207,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,no,210,no,no,"['Broadband Internet', 'Water Heater', 'Original Condition', 'High Floor', 'balcony', 'Kitchen']"
2096,15000000,2,2,78,no,2016,Bang Rak,0,0,no,100,no,no,"['pool', 'security', 'car park', 'fitness']"
2097,15200000,1,1,49,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,0,0,no,480,no,no,"['cook', 'furniture', 'tv', 'Renovated', 'Air-Conditioning']"
2098,48500000,2,2,134,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,no,210,no,no,"['pool', 'security', 'car park', 'fitness']"
2099,18000000,1,1,56,SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),2018,Bang Rak,0,0,no,no,no,no,"['view', 'security', 'car park', 'Air-Conditioning']"
2100,6150000,1,1,35,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2013,Bang Rak,0,0,no,380,no,no,"['pool', 'security', 'fitness']"
2101,92784124,3,3,211,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,no,210,no,no,"['pool', 'security', 'car park', 'fitness']"
2102,10300000,2,2,65,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2010,Bang Rak,0,0,no,200,no,no,['balcony']
2103,32500000,2,2,105,no,2008,Bang Rak,1,0,290,100,no,no,"['balcony', 'Kitchen', 'Jacuzzi']"
2104,6400000,1,1,45,no,2014,Bang Rak,0,0,no,190,270,no,['nan']
2105,13000000,2,2,65,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2013,Bang Rak,0,0,no,270,no,no,"['view', 'security', 'car park', 'Air-Conditioning']"
2106,9500000,1,1,40,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2022,Bang Rak,2,0,no,210,no,no,"['pool', 'sauna', 'security', 'Jacuzzi', 'fitness']"
2107,18700000,2,2,71,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,2,2,no,480,no,no,"['pool', 'sauna', 'Library', 'security', 'Lounge', 'Jacuzzi', 'car park', 'fitness']"
2108,6398000,2,2,56,no,2014,Bang Rak,0,0,430,170,no,no,['balcony']
2109,60000000,2,2,133,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,no,210,no,no,"['pool', 'security', 'car park', 'fitness']"
2110,5500000,1,1,24,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,1,1,no,960,410,no,"['pool', 'Mini-Mart', 'sauna', 'security', 'car park', 'fitness']"
2111,7800000,1,1,77,no,2014,Bang Rak,0,0,430,170,no,no,['nan']
2112,9400000,2,2,66,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2013,Bang Rak,0,0,no,200,no,no,"['pool', 'security', 'car park', 'fitness']"
2113,12000000,1,1,97,no,2001,Bang Rak,0,0,no,490,no,no,"['pool', 'security', 'fitness']"
2114,16390000,1,1,67,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2022,Bang Rak,2,0,no,210,no,no,"['pool', 'sauna', 'security', 'Jacuzzi', 'fitness']"
2115,4795000,1,1,47.06,no,2015,Bang Rak,0,0,no,350,230,no,"['cook', 'Water Heater', 'furniture', 'Renovated', 'Air-Conditioning']"
2116,15390000,2,2,88.6,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2012,Bang Rak,2,0,no,560,560,no,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'view', 'furniture', 'Bathtub', 'tv', 'Walk-in-wardrobe', 'Corner Unit', 'Original Condition', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
2117,9449220,1,1,35,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,2,2,no,480,no,no,"['pool', 'sauna', 'Library', 'security', 'Lounge', 'Jacuzzi', 'car park', 'fitness']"
2118,6592000,1,1,34,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,1,1,no,960,410,no,"['pool', 'Mini-Mart', 'sauna', 'security', 'car park', 'fitness']"
2119,50000000,2,2,146,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,no,210,no,no,"['pool', 'security', 'car park', 'fitness']"
2120,8800000,1,1,53,no,2011,Bang Rak,1,0,no,330,no,no,"['pool', 'security', 'Jacuzzi', 'fitness']"
2121,5100000,1,1,34,no,2016,Bang Rak,1,0,no,640,300,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
2122,11110000,1,1,49,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,2,2,no,480,no,no,"['pool', 'sauna', 'Library', 'security', 'Lounge', 'Jacuzzi', 'car park', 'fitness']"
2123,4250000,1,1,35,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2010,Bang Rak,0,0,no,310,no,no,"['pool', 'security', 'fitness']"
2124,9250000,1,1,35,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,2,2,no,480,no,no,"['pool', 'sauna', 'Library', 'security', 'Lounge', 'Jacuzzi', 'car park', 'fitness']"
2125,9200000,1,1,31,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,2,2,no,480,no,no,"['pool', 'sauna', 'Library', 'security', 'Lounge', 'Jacuzzi', 'car park', 'fitness']"
2126,16000000,2,2,66,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2013,Bang Rak,0,0,no,270,no,no,"['pool', 'security', 'fitness']"
2127,12000000,1,1,52.5,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2022,Bang Rak,2,0,no,210,no,no,"['pool', 'sauna', 'security', 'Jacuzzi', 'fitness']"
2128,14800000,2,2,76,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2013,Bang Rak,0,0,no,270,no,no,"['pool', 'security', 'fitness']"
2129,26800000,2,3,149,no,2014,Bang Rak,0,0,no,180,310,no,['nan']
2130,19500000,2,2,79,no,2016,Bang Rak,0,0,no,100,no,no,"['pool', 'security', 'car park', 'fitness']"
2131,6100000,1,1,33,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2013,Bang Rak,0,0,no,380,no,no,"['pool', 'security', 'fitness']"
2132,11800000,2,1,69,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2020,Bang Rak,4,1,no,440,no,no,"['pool', 'Sky Lounge', 'sauna', 'security', 'Jacuzzi', 'fitness', 'Playground']"
2133,7000000,1,1,55,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2013,Bang Rak,0,0,no,270,no,no,"['pool', 'security', 'fitness']"
2134,7000000,1,1,32,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,2,2,no,480,no,no,"['pool', 'sauna', 'Library', 'security', 'Lounge', 'Jacuzzi', 'car park', 'fitness']"
2135,5950000,1,1,35,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2016,Bang Rak,1,1,no,960,410,no,"['pool', 'Mini-Mart', 'sauna', 'security', 'car park', 'fitness']"
2136,6500000,1,1,24,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2018,Bang Rak,0,0,no,440,160,no,"['pool', 'security', 'car park', 'fitness']"
2137,13500000,2,2,75,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2013,Bang Rak,0,0,no,270,no,no,"['view', 'security', 'car park']"
2138,63000000,2,3,148,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,no,210,no,no,"['pool', 'security', 'car park', 'fitness']"
2139,78614030,3,3,211,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2016,Bang Rak,0,0,no,210,no,no,"['pool', 'security', 'car park', 'fitness']"
2140,11980000,1,1,52,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2022,Bang Rak,2,0,no,210,no,no,"['pool', 'sauna', 'security', 'Jacuzzi', 'fitness']"
2141,10290000,1,1,48,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2020,Bang Rak,4,1,no,440,no,no,"['pool', 'Sky Lounge', 'sauna', 'security', 'Jacuzzi', 'fitness', 'Playground']"
2142,14500000,1,1,60,Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),2010,Bang Rak,1,0,no,600,450,no,"['pool', 'sauna', 'security', 'fitness']"
2143,24650000,2,2,94.34,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,2017,Khlong San,0,0,no,240,no,no,"['pool', 'security', 'car park', 'fitness']"
2144,38000000,3,3,187,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2012,Khlong San,3,0,no,520,no,no,"['SCV/SMATV System', 'Maidsroom', 'Bathtub', 'security', 'Walk-in-wardrobe', 'Corner Unit', 'balcony', 'Air-Conditioning']"
2145,9500000,2,2,65,Quality Houses - ควอลิตี้ เฮ้าส์ จำกัด (มหาชน),2009,Khlong San,2,0,no,110,no,no,"['pool', 'sauna', 'security', 'Jacuzzi', 'car park', 'fitness']"
2146,6990000,2,1,56.44,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2020,Khlong San,0,0,no,280,no,no,"['cook', 'Bed', 'furniture', 'Corner Unit', 'Original Condition', 'High Floor', 'view', 'balcony', 'Air-Conditioning']"
2147,36300000,2,3,136,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2012,Khlong San,0,0,no,520,no,no,"['pool', 'security', 'fitness']"
2148,5720000,1,1,52,Supalai - ศุภาลัย จำกัด (มหาชน),2009,Khlong San,0,0,no,no,no,no,"['balcony', 'Private Garden', 'Air-Conditioning']"
2149,15500000,1,1,69,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2012,Khlong San,1,0,no,520,no,no,"['cook', 'Water Heater', 'Bathtub', 'view', 'balcony', 'Air-Conditioning']"
2150,27000000,2,2,137,no,1994,Khlong San,0,0,no,360,no,no,"['balcony', 'Air-Conditioning']"
2151,17500000,1,1,60,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,2017,Khlong San,0,0,no,240,no,no,"['pool', 'security', 'car park', 'fitness']"
2152,90000000,2,3,151,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,2018,Khlong San,0,0,no,330,no,no,"['cook', 'Washing Machine', 'Audio System', 'Bed', 'Water Heater', 'furniture', 'tv', 'Corner Unit', 'High Floor', 'Fridge', 'view', 'balcony', 'Renovated', 'Air-Conditioning']"
2153,24120000,2,3,175,no,2014,Khlong San,0,0,no,920,no,no,"['pool', 'security', 'fitness']"
2154,8900000,1,1,55,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2012,Khlong San,0,0,no,520,no,no,"['pool', 'security', 'fitness']"
2155,107400000,3,3,229,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,2018,Khlong San,4,7,no,no,no,no,"['Club', 'pool', 'Mini-Mart', 'BBQ pits', 'Mini golf range', 'fitness', 'sauna', 'Library', 'security', 'Lounge', 'Jacuzzi', 'Playground', 'Game room']"
2156,39000000,4,4,283,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2012,Khlong San,2,3,no,no,no,no,"['pool', 'Mini golf range', 'BBQ pits', 'sauna', 'security', 'Playground', 'Basketball court', 'Tennis courts', 'Launderette', 'fitness', 'Squash court']"
2157,9800000,1,1,69,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2012,Khlong San,0,0,no,520,no,no,"['pool', 'security', 'fitness']"
2158,52600000,3,3,232,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2012,Khlong San,0,0,no,520,no,no,"['cook', 'balcony', 'High Floor', 'Air-Conditioning']"
2159,3850000,1,1,35,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Khlong San,0,2,no,330,no,no,"['Function room', 'pool', 'Library', 'security', 'fitness']"
2160,26000000,2,3,131,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2012,Khlong San,0,0,no,520,no,no,"['pool', 'security', 'fitness']"
2161,4280000,1,1,40,Sansiri - แสนสิริ จำกัด (มหาชน),2010,Khlong San,0,0,no,110,no,no,"['pool', 'security', 'fitness']"
2162,5500000,1,1,37,Sansiri - แสนสิริ จำกัด (มหาชน),2015,Khlong San,0,2,no,330,no,no,"['Function room', 'pool', 'Library', 'security', 'fitness']"
